# time(fs)  total O H
1.692000000000000000e+03 -2.522781403882307842e-06 5.740997797047515073e-07 -3.096881183587061573e-06
1.694000000000000000e+03 -5.436136604083136007e-06 5.174900911846695635e-07 -5.953626695267803877e-06
1.696000000000000000e+03 -5.676884432757377983e-06 4.687239187173317180e-07 -6.145608351474708166e-06
1.698000000000000000e+03 -5.743834948296639513e-06 4.319404346057709924e-07 -6.175775382902406111e-06
1.700000000000000000e+03 -6.962236002203941779e-06 3.840458319720150069e-07 -7.346281834175956097e-06
1.702000000000000000e+03 -1.293695641486421125e-05 2.897562108213443287e-07 -1.322671262568555997e-05
1.704000000000000000e+03 -2.385517166011974759e-05 1.562856984858402483e-07 -2.401145735860558546e-05
1.706000000000000000e+03 -3.380459877037158601e-05 2.986574468258191944e-08 -3.383446451505417658e-05
1.708000000000000000e+03 -3.724927543173900960e-05 -6.597029041987496740e-08 -3.718330514131914014e-05
1.710000000000000000e+03 -3.639899211183753416e-05 -1.587812923158209440e-07 -3.624021081952170990e-05
1.712000000000000000e+03 -3.674883886715105737e-05 -2.747854628420689010e-07 -3.647405340430899366e-05
1.714000000000000000e+03 -3.510797694775384946e-05 -3.832502930541099451e-07 -3.472472665469972469e-05
1.716000000000000000e+03 -2.293579270381336695e-05 -4.382777595629661561e-07 -2.249751494425041275e-05
1.718000000000000000e+03 -1.955406411846731419e-06 -4.592578618722634324e-07 -1.496148549974459516e-06
1.720000000000000000e+03 1.175010102225065828e-05 -5.245779137062404570e-07 1.227467893595689980e-05
1.722000000000000000e+03 6.315605902978919956e-06 -6.711346606100156237e-07 6.986740563588929545e-06
1.724000000000000000e+03 -9.199370241543648941e-06 -8.439424084936425152e-07 -8.355427833050008967e-06
1.726000000000000000e+03 -1.622063745760593095e-05 -9.716164700839093808e-07 -1.524902098752202559e-05
1.728000000000000000e+03 -1.187769580537979659e-05 -1.063995847879238802e-06 -1.081369995750055673e-05
1.730000000000000000e+03 -1.096399142171125238e-05 -1.184260254764665412e-06 -9.779731166946590995e-06
1.732000000000000000e+03 -2.089699602711354739e-05 -1.338977738051333734e-06 -1.955801828906221493e-05
1.734000000000000000e+03 -2.736188899537709369e-05 -1.458119329802998442e-06 -2.590376966557409483e-05
1.736000000000000000e+03 -1.373497777046398288e-05 -1.495843371877094602e-06 -1.223913439858689717e-05
1.738000000000000000e+03 1.182127203174415538e-05 -1.510337561794911149e-06 1.333160959353906695e-05
1.740000000000000000e+03 2.348711239053048343e-05 -1.595332978547734261e-06 2.508244536907821366e-05
1.742000000000000000e+03 1.076885367167157315e-05 -1.761239966694555472e-06 1.253009363836612629e-05
1.744000000000000000e+03 -7.814785234029074964e-06 -1.930887952985686665e-06 -5.883897281043379405e-06
1.746000000000000000e+03 -1.031181083012228255e-05 -2.049992244949461348e-06 -8.261818585172820353e-06
1.748000000000000000e+03 -3.761553177458314698e-07 -2.151937504108679604e-06 1.775782186362844958e-06
1.750000000000000000e+03 1.883839546541396732e-06 -2.287107058407181938e-06 4.170946604948574647e-06
1.752000000000000000e+03 -8.526141671165649635e-06 -2.436127014046869521e-06 -6.090014657118782231e-06
1.754000000000000000e+03 -1.253043953988801397e-05 -2.531997751276974754e-06 -9.998441788611044727e-06
1.756000000000000000e+03 4.896818810132459550e-06 -2.559370528996698835e-06 7.456189339129160080e-06
1.758000000000000000e+03 3.041640710521113959e-05 -2.583369984503416323e-06 3.299977708971454406e-05
1.760000000000000000e+03 3.716173462113907901e-05 -2.670957323364768611e-06 3.983269194450384507e-05
1.762000000000000000e+03 1.819948200535721395e-05 -2.818110908439185245e-06 2.101759291379639411e-05
1.764000000000000000e+03 -5.633963253587864768e-06 -2.969056677422043856e-06 -2.664906576165818371e-06
1.766000000000000000e+03 -1.428357099377903997e-05 -3.091153008315926291e-06 -1.119241798546311452e-05
1.768000000000000000e+03 -1.240835910913356383e-05 -3.198308363416165810e-06 -9.210050745717401831e-06
1.770000000000000000e+03 -1.752227862074959270e-05 -3.309434398561071317e-06 -1.421284422218852350e-05
1.772000000000000000e+03 -3.145059995122298437e-05 -3.413071984523293990e-06 -2.803752796669967937e-05
1.774000000000000000e+03 -3.590729769431164585e-05 -3.482006227580938084e-06 -3.242529146673071031e-05
1.776000000000000000e+03 -1.924963246125088037e-05 -3.514197921071281354e-06 -1.573543454017960368e-05
1.778000000000000000e+03 4.470587784516103706e-06 -3.544698698485699980e-06 8.015286483001792675e-06
1.780000000000000000e+03 1.115844199019197984e-05 -3.619587755710198782e-06 1.477802974590217947e-05
1.782000000000000000e+03 -3.801273929123244680e-06 -3.759639107241838128e-06 -4.163482188140782175e-08
1.784000000000000000e+03 -2.166090933150305675e-05 -3.944299217211698621e-06 -1.771661011429135813e-05
1.786000000000000000e+03 -2.649593258436726365e-05 -4.133427882739055962e-06 -2.236250470162821108e-05
1.788000000000000000e+03 -2.380587804522668220e-05 -4.302817648920913044e-06 -1.950306039630577424e-05
1.790000000000000000e+03 -2.711675682428295412e-05 -4.456228099827156651e-06 -2.266052872445578815e-05
1.792000000000000000e+03 -3.470981053721705189e-05 -4.603553421899885872e-06 -3.010625711531716178e-05
1.794000000000000000e+03 -3.087003372896550364e-05 -4.735546352982377190e-06 -2.613448737598312899e-05
1.796000000000000000e+03 -9.951419204340973874e-06 -4.836964518780218836e-06 -5.114454685560763507e-06
1.798000000000000000e+03 1.233454685300999906e-05 -4.919896820268309553e-06 1.725444367327829336e-05
1.800000000000000000e+03 1.725138815293013103e-05 -5.026634510579099811e-06 2.227802266350922830e-05
1.802000000000000000e+03 4.905749633211189286e-06 -5.191611793183845415e-06 1.009736142639503640e-05
1.804000000000000000e+03 -9.199906789561163308e-06 -5.404065863513082589e-06 -3.795840926048084107e-06
1.806000000000000000e+03 -1.565635684643335739e-05 -5.619144156062242308e-06 -1.003721269037110916e-05
1.808000000000000000e+03 -1.968871117092663427e-05 -5.802050600343229877e-06 -1.388666057058340694e-05
1.810000000000000000e+03 -2.733097272277769279e-05 -5.951855183467648885e-06 -2.137911753931005492e-05
1.812000000000000000e+03 -3.293515752657323598e-05 -6.085329207006854785e-06 -2.684982831956638627e-05
1.814000000000000000e+03 -2.646093634309965809e-05 -6.206916281478863199e-06 -2.025402006162079743e-05
1.816000000000000000e+03 -8.913656608027756452e-06 -6.305907407605197763e-06 -2.607749200422558689e-06
1.818000000000000000e+03 6.910098817627935560e-06 -6.383463802289483398e-06 1.329356261991742065e-05
1.820000000000000000e+03 1.065199895595219247e-05 -6.471630634382708926e-06 1.712362959033490224e-05
1.822000000000000000e+03 2.980418177678431523e-06 -6.615976960938859912e-06 9.596395138617299058e-06
1.824000000000000000e+03 -9.610679894744124653e-06 -6.827603579679993846e-06 -2.783076315064140548e-06
1.826000000000000000e+03 -2.317017921342262918e-05 -7.061339441263559255e-06 -1.610883977215906739e-05
1.828000000000000000e+03 -3.655697735456945495e-05 -7.257114545762826094e-06 -2.929986280880663479e-05
1.830000000000000000e+03 -4.733025229948544443e-05 -7.401680509230032260e-06 -3.992857179025541048e-05
1.832000000000000000e+03 -5.211628032635190770e-05 -7.531818480435361964e-06 -4.458446184591655082e-05
1.834000000000000000e+03 -4.923651126292527324e-05 -7.668293236925186504e-06 -4.156821802600010538e-05
1.836000000000000000e+03 -3.994266303202163848e-05 -7.778839750125943157e-06 -3.216382328189569024e-05
1.838000000000000000e+03 -2.749840516237352702e-05 -7.828881296180384598e-06 -1.966952386619314242e-05
1.840000000000000000e+03 -1.744306659082012361e-05 -7.854118090563296480e-06 -9.588948500256825436e-06
1.842000000000000000e+03 -1.654482067539789130e-05 -7.938338416884251888e-06 -8.606482258513639412e-06
1.844000000000000000e+03 -2.615093352994868851e-05 -8.106291829799739399e-06 -1.804464170014894912e-05
1.846000000000000000e+03 -3.877540070825866885e-05 -8.282254333884339382e-06 -3.049314637437433625e-05
1.848000000000000000e+03 -4.435810514846088605e-05 -8.379217133172448670e-06 -3.597888801528844585e-05
1.850000000000000000e+03 -4.117406869539042951e-05 -8.405050000259451379e-06 -3.276901869513096458e-05
1.852000000000000000e+03 -3.532518601104012602e-05 -8.432269593929584626e-06 -2.689291641711055156e-05
1.854000000000000000e+03 -2.905763896369037530e-05 -8.479777629807749845e-06 -2.057786133388263223e-05
1.856000000000000000e+03 -1.734458883863975243e-05 -8.486267222867263763e-06 -8.858321615772486970e-06
1.858000000000000000e+03 1.730633959726958874e-06 -8.413278857383367374e-06 1.014391281711033006e-05
1.860000000000000000e+03 1.758072245446038910e-05 -8.327045678118485464e-06 2.590776813257887287e-05
1.862000000000000000e+03 1.723615954855542708e-05 -8.324842826811396185e-06 2.556100237536682834e-05
1.864000000000000000e+03 1.777010564883158991e-06 -8.407746623154402482e-06 1.018475718803755872e-05
1.866000000000000000e+03 -1.493995259982883593e-05 -8.480322637263942872e-06 -6.459629962564894751e-06
1.868000000000000000e+03 -2.333577630735398435e-05 -8.473771995812077836e-06 -1.486200431154190821e-05
1.870000000000000000e+03 -2.748210819451835254e-05 -8.419235373616124242e-06 -1.906287282090222152e-05
1.872000000000000000e+03 -3.277317709930473698e-05 -8.371832013956986314e-06 -2.440134508534775066e-05
1.874000000000000000e+03 -3.470447208007625486e-05 -8.316272440421850656e-06 -2.638819963965440251e-05
1.876000000000000000e+03 -2.585726556702290789e-05 -8.193297599710304305e-06 -1.766396796731260020e-05
1.878000000000000000e+03 -9.449325212660722835e-06 -7.996617026932939398e-06 -1.452708185727781743e-06
1.880000000000000000e+03 1.334628144344115312e-06 -7.797079283853726819e-06 9.131707428197840225e-06
1.882000000000000000e+03 -5.305068279231087165e-07 -7.654518136799288959e-06 7.124011308876180030e-06
1.884000000000000000e+03 -9.483128914901691513e-06 -7.550729620426176853e-06 -1.932399294475516355e-06
1.886000000000000000e+03 -1.697886012728299209e-05 -7.426907916398967249e-06 -9.551952210884034154e-06
1.888000000000000000e+03 -2.163017203229353609e-05 -7.256990102735967473e-06 -1.437318192955756946e-05
1.890000000000000000e+03 -2.657780721547920583e-05 -7.062045314838635621e-06 -1.951576190064057190e-05
1.892000000000000000e+03 -2.969987334767462363e-05 -6.856530028231700353e-06 -2.284334331944292074e-05
1.894000000000000000e+03 -2.492899339813709533e-05 -6.623625311393630197e-06 -1.830536808674346005e-05
1.896000000000000000e+03 -1.124057439855979231e-05 -6.345667216785771028e-06 -4.894907181774023823e-06
1.898000000000000000e+03 3.877874666912778765e-06 -6.038256226181355353e-06 9.916130893094124801e-06
1.900000000000000000e+03 1.080724831460796740e-05 -5.747984251945601753e-06 1.655523256655355984e-05
1.902000000000000000e+03 6.871324595385229031e-06 -5.510342263825935148e-06 1.238166685921115910e-05
1.904000000000000000e+03 -3.948298209539610518e-06 -5.323294650602753089e-06 1.374996441063139819e-06
1.906000000000000000e+03 -1.664489354602389709e-05 -5.153449174083660962e-06 -1.149144437194023952e-05
1.908000000000000000e+03 -2.906094213857614509e-05 -4.968326787941216458e-06 -2.409261535063493117e-05
1.910000000000000000e+03 -4.125559464365447730e-05 -4.765855722719329682e-06 -3.648973892093515016e-05
1.912000000000000000e+03 -5.100887874951432046e-05 -4.559871593836861705e-06 -4.644900715567744012e-05
1.914000000000000000e+03 -5.323271387407309003e-05 -4.346877276196152491e-06 -4.888583659787692907e-05
1.916000000000000000e+03 -4.424911781512784134e-05 -4.100044690637475975e-06 -4.014907312449036113e-05
1.918000000000000000e+03 -2.800564056371676169e-05 -3.813609026532412010e-06 -2.419203153718435095e-05
1.920000000000000000e+03 -1.616611440381068501e-05 -3.538544024031477133e-06 -1.262757037977920449e-05
1.922000000000000000e+03 -1.669818656391982539e-05 -3.335752229394873771e-06 -1.336243433452495162e-05
1.924000000000000000e+03 -2.409223672651033814e-05 -3.198425847000380745e-06 -2.089381087950995273e-05
1.926000000000000000e+03 -2.526819980150133866e-05 -3.055634253290585315e-06 -2.221256554821075420e-05
1.928000000000000000e+03 -1.684368182986526049e-05 -2.868693725574445205e-06 -1.397498810429080597e-05
1.930000000000000000e+03 -1.020705667883552330e-05 -2.685185597405373334e-06 -7.521871081430156741e-06
1.932000000000000000e+03 -1.336119226328183292e-05 -2.557625464973651161e-06 -1.080356679830817456e-05
1.934000000000000000e+03 -1.462542088284026931e-05 -2.443139232147153729e-06 -1.218228165069310711e-05
1.936000000000000000e+03 3.709425657423927932e-06 -2.251255783702020648e-06 5.960681441125948156e-06
1.938000000000000000e+03 3.650633525061037317e-05 -1.988962032456877134e-06 3.849529728306725284e-05
1.940000000000000000e+03 5.496581195549534495e-05 -1.784245105839325620e-06 5.675005706133467184e-05
1.942000000000000000e+03 4.268217695555825460e-05 -1.721007515007734008e-06 4.440318447056599432e-05
1.944000000000000000e+03 2.025421485787707465e-05 -1.713017982812587460e-06 2.196723284068966613e-05
1.946000000000000000e+03 1.765947823464471034e-05 -1.622079038630040558e-06 1.928155727327475090e-05
1.948000000000000000e+03 3.073850937799017574e-05 -1.460135687077754629e-06 3.219864506506792931e-05
1.950000000000000000e+03 2.615925858370723672e-05 -1.373877990626710657e-06 2.753313657433395013e-05
1.952000000000000000e+03 -7.192556525785411426e-06 -1.414268793252599982e-06 -5.778287732532816950e-06
1.954000000000000000e+03 -3.532444987511774509e-05 -1.433698939658026859e-06 -3.389075093545970468e-05
1.956000000000000000e+03 -2.528033896798711740e-05 -1.290543548221965163e-06 -2.398979541976514927e-05
1.958000000000000000e+03 4.853317514016512464e-06 -1.068088260394922936e-06 5.921405774411435823e-06
1.960000000000000000e+03 7.449474704098984408e-06 -9.740299019802704414e-07 8.423504606079259296e-06
1.962000000000000000e+03 -2.691195914002478547e-05 -1.044601768750814006e-06 -2.586735737127397654e-05
1.964000000000000000e+03 -5.411854106185803599e-05 -1.088418965042594857e-06 -5.303012209681545172e-05
1.966000000000000000e+03 -4.003600996870781948e-05 -9.665606373858843105e-07 -3.906944933132194131e-05
1.968000000000000000e+03 -1.025531725786318005e-05 -7.956127924211478306e-07 -9.459704465442022271e-06
1.970000000000000000e+03 -1.199319437674717595e-05 -7.683307157934340240e-07 -1.122486366095374447e-05
1.972000000000000000e+03 -4.184011213320181844e-05 -8.521200346323993518e-07 -4.098799209856943349e-05
1.974000000000000000e+03 -4.820454002063430377e-05 -8.230682338548737925e-07 -4.738147178677942892e-05
1.976000000000000000e+03 -7.733587270956499823e-06 -5.967831196282231736e-07 -7.136804151328275591e-06
1.978000000000000000e+03 3.724424421666099765e-05 -3.631314784353105714e-07 3.760737569509630399e-05
1.980000000000000000e+03 3.736616605739854574e-05 -3.182429732656628388e-07 3.768440903066421139e-05
1.982000000000000000e+03 6.297613436887110833e-06 -3.856907176582326533e-07 6.683304154545338934e-06
1.984000000000000000e+03 -1.832406951829071123e-06 -3.408946882826746833e-07 -1.491512263546387864e-06
1.986000000000000000e+03 2.632403972963741039e-05 -1.488964698564324910e-07 2.647293619949384389e-05
1.988000000000000000e+03 4.495277530463775685e-05 -6.277432109322865809e-09 4.495905273674707887e-05
1.990000000000000000e+03 2.012840272088126152e-05 -3.222281892546635684e-08 2.016062553980671771e-05
1.992000000000000000e+03 -1.704656455508409072e-05 -7.863711856849623022e-08 -1.696792743651559128e-05
1.994000000000000000e+03 -1.538510683623919205e-05 5.520947556004717077e-08 -1.544031631179924397e-05
1.996000000000000000e+03 2.088845569426874449e-05 3.290511175785064304e-07 2.055940457669023838e-05
1.998000000000000000e+03 3.898122225762209504e-05 5.263527909981516794e-07 3.845486946662394400e-05
